review,star_rating
i own a bass edition voice quality is good i can hear music for long time with high volume good for voice call too people on line wouldn t feel any disturbance cons battery life is low,4.0
the phone is completely good as far as camera apple is king of it and its a beast in performance and the battery is pretty good too,5.0
just upgraded from 6s to 11 yes its been a long time and also a good decision as this phone provides hell lot of a performance camera is awesome battery life is more than 1 day after heavy use display and touch are too good apple could have given 18w charger instead of 5w overall its a must buy,5.0
i have a 100 mbps plan but am getting almost half of this with this router i only get in between of 5060 mbps if tried with direct lan on laptop then i get consistently around 9095 mbps when u can pay around 1000 bucks for internet per month then better pay little more for good router dont go for this one,5.0
worst product keeps on disconnecting and connecting during calls don t buy it at all,1.0
the product is really good when you use it with windows or android devices but if you use it with apple devices new or old it starts adding static noise to the audio i initially thought this was an issue with the particular headphone that i ordered but that was not the case i got a replacement and the issue with apple devices still persisted,3.0
connectivity is fast and voice music clear and loud no distortion while taking calls and bass is also good,5.0
awesome phone,5.0
very low price money very super phone,5.0
ok ok,5.0
good product in this range camera disappoints,5.0
my first iphone decent camera awsm battery life and best in gaming,5.0
the best apple phone i have purchased amazing camera,5.0
lovely phoneworth every pennyhappy with the phone,5.0
worst mobile very bad company,5.0
great product in affordable price easy to install and provides great connectivity,5.0
nice product from oneplus sound quality is good with excellent bass quality thanks to amazon call clarity is good but noise observed while travel in bike otherwise it s good,4.0
worth the price,5.0
have been using days x superb quality and noice cancellation best thing it starts automatically when you seperate both the sides unmagnet it and shuts when you put them together,5.0
ip recommend this phone totally loved it,5.0
nose cancelation is owsam and value is very loud but bass is low in side from my view but over all al thing are very good wualty battry life looks noice cancelation calling qualty all are good,4.0
fantastic overall package as always via flip kart purchase package is intact if i compare with iphone 12 felt heavier in palm upgraded from iphone 7 enjoying it,4.0
phone started restarting every 3 min by itself,5.0
honestly speaking this is just not for god calling experience bass edition otherwise its good in call sound brokes too much other person litens low sounds sometimes in bass edition quick swich is not prominent,3.0
avolo worth illa battery backup good ana call quality room kulla ok but bus la veliya pona sariyavey kekkathu background noise nalla kekkuthu opposite la pechuravangaluku high sound la song ketta oru mari erchal sound kekkuthu so pathu vangunga,2.0
mind blowing purchase killer look,4.0
crackling noise within a month,1.0
i have ordered the headphones and the first one delivered was a damanged piece i raised the complainant and amazon replaced a new one happy about the amazon supportthe product is very good especially if you are a bass lover,5.0
the phone is dam good,5.0
everythings fine but 50k for a phone without an earbuds and adapter like what does apple wants to prove that theyre saving money but cutting our pockets phone is premium no doubt but still this shouldnt cost more than 30k,5.0
i have used both type of earphones the normal one and the bass variant the normal earphone was good compare to bass variant the bass variant earphone price is high battery quality is not upto price and the sound is ok i have written the review after using months of product,3.0
sound bass also battery overall this product is too good except one problem i have that on calling my voice isn t going clear to next person do work on it and thnks to fast delivery amazon,4.0
i would definitely recommend to buy this phone if you are deciding to purchase iphone 11 pro then you are wasting your money because all the things are same there is only 2 difference between these phone 1 display 2 camera thats it you cant complain about display when you will use this display lcd display is also a better display and the 3rd camera which is telephoto lens i dont think so this would be useful because we usually dont click the picture with the telephoto lens th read more,4.0
its a middil class budget phone,5.0
pros really super fast charging lasts long good with soothing musiccons no bass earphones virbrates in your ears causing a tingly effect when you go for full volume no active noise cancellation,3.0
i m so happy this one plus bullet wireless bluetooth headsetson nice productthank u one plusand special thanks for amazon,5.0
it s very good product i was very agressive before getting it sound quality awasome and product quality like speaker and wire also beautiful,4.0
on very first time after connect with my phone one right side speaker are not workingvery bed productpackage are broken from insideplease dont buy cheap items buy at least modarate items after reviewing all comments dont impress by hrithikgo with product quality,1.0
i got this router about a month agoseriously its a great router with awesome rangeinstallaton is too easy and its not get too hot even if u use it full daysuch a nice product from tplinkgo for iti swear,5.0
everything is good in this but i wish i had the normal version of the same as there isn t any quick switch oneplus says quick switch is available in brand ads however it s a great product neck bands built quality and fit and comfort is premium great value for k i wish low latency mode can be made available for non oneplus device through a custom app developed by oneplus,4.0
product is amazing but while playing pubg sound is stopping for sometimes in between the game only and for this problem we had to start game from recent app allover for music vedios best earphones under this range there is no latency for games it is so excellent product,4.0
update after month of use there is crackling sound in the background that comes during calls games music anything randomly during calls once the crackling starts it continues it is known issue with the buds and you need to reset the device to get it back and then again the crackling starts in hours orignal review was for stars as below pros premium packaging quick pairing with op phone stylish hopefully good battery usb c interface no need for me to carry another charging cable enviromental noise cancellation quality of miccons very very poor sound quality a pair of wired earphones have better sound quality the red cable provided is a sham it is not warp or dash charging enabled also it is too short the cost cutting in this department at k is not justified clumsy the rubber and buttons are plain clumsy they never sit properly even curl some neck clumsily on dropping the bus down they hardly ever get magnetically closed no carrying pouch the money that s wasted in the packaging which i ll never use again might have better utilised in provinding a proper pouch for the clumsy earphone hd quality codecs like aptx etc are simply not available for this piece all in all this product is a sham stay away may be at it would be a good buy update after months of use the right bud was less loud than left but i ignored because it was minor difference months later now right bud sounds is very less than the left one contacting service centre to claim warranty will update the experience,1.0
an absolute stunner green one is a charmloving it,5.0
good phone at this proce range,5.0
the media could not be loaded after month use this bud is dead no charging no on what is this,1.0
for the first week it was working smoothly now i am having a cracking sound in right earnpiece its very disturbing and when i call someone both of us getting a noise which is again a bad experience it starts to work only after factory reset it,1.0
the oneplus bullets wireless z has a familiar design but lower pricethe earphones feature fast charging and class leading battery life bass features are good sound quality is very good,5.0
the media could not be loaded noise cancellation is not at all good can t talk in phone call properly in crowded area have charging problemmy device is just to months old and iam facing these problems,1.0
brought at on offer great purchase nice ear phones hardly i charged in days and use for a week great battery backup fast charging,5.0
below are the issues the neck band is not user friendly it gets tied up it does not stay freely around the neck you will feel that something messy around the neck the buttons are difficult to reach not good with notice around it will catch all noice for me it does not fit in ear,1.0
awesome in 2021 best phone i just loved it,5.0
the fresh new iphone in my hands product red the display is good just like the x or xs but the selling point here is the camera and it is really good the battery is really improved and the new chipset give power packed performance not a very smart buy if u already have an iphone x or xs but look for all the deals and offers and buy it at the minimum price,4.0
for calling its the worst blutooth device i placed a pick up drop service and it takes more than a month and lots of inquiry for delivery and then they dont solve the problem of calls issue after month i got replacement but the issue remain same its just a scam waste of time and money,1.0
charging speed and backup is plus point average bass only difficulty in switching to multiple devices better to go for normal edition having swich button instead of bass edition no switch button and no bass,4.0
good mobile very nice battery performance good very nice display thanks flipcart,5.0
awesome product from excellent battery mins charge enjoy hrs music connectivity mode excellent connects with bluetooth within fraction of seconds sound quality is mindblowing value for money best wireless headset,5.0
review after usage of 2 months 1the sims not working at a sudden 2the captured photos are getting blur after some time 3even it not allowing to share the photos,3.0
supr,5.0
the product that i have purchased for your site i think that it will good in quality but it was not good the sound that i want to hear it was in low quality and the charging is also not nice not good so my request is to you please carry it from my home as soon as it possible and refund my money so i can buy another product it my request to you,1.0
i was confused between 11 and 11 pro i was going towards 11 pro but the screen size was not enough for me and i saw 11 in the showroom i didnt find much difference in screen qualityand cameras seems to be ok with me and i saw offers in flipkart and made the purchase the device is fabulous the hardware and software quality is excellent the new ios is something you need to experience yourself the drawback i found was absence of fast charger but the pricing can compensate that am read more,3.0
it worked best for months then it started to not output any audio for some time then again start working i feel it is good at hardware but the software integration is definitely lacking which can get better,5.0
there is no quick switch unable to switch between devices using these earphones we have to switch by selecting oneplus bullets on the device s bluetooth settings very disappointed i bought this product particularly for a quick switch oneplus and amazon cheating customers,1.0
heating problem,5.0
its better to buy online with this great offer from flipkartits totally original n great product by apple you can buy without overthinking,5.0
good mobile poco m3 pros fullhd display smooth tocuh response 6000mah battery avarage weight back disign amazing no heatting issue decent back camera excellent sound quality its very clear cons front camara not take a clear picture charging time to long 50 charging time 1 hour 35 minutes ovarall the price segment this mobile good,4.0
its a very good phone under 15k and really comes with many features which are more than enough in this price range,5.0
such an wonderful phone everything is fast wonderful display and feature packed,5.0
camera is awesome man including performance,5.0
during each of my google meet call all of the sudden it becomes blank you have to disconnect and connect again to hear others on call as i unpacked and started using late hence missed the chance to return it although i am big fan of oneplus products but i am disappointed with this bluetooth earphones,3.0
awesome camera,5.0
simply one word excellent,5.0
if you are music lover this product is definitely not for you a friend have bough boats rockerz for they have better sound then this,3.0
the router is great i could achieve speeds up to 85 mbps without any problem easy to configure supports both my laptops as well as phones,5.0
value for money if you are looking for good battery backup with the latest features then go for it getting this for 10k is absolutely worth,5.0
nice mobile but company has to work on camera the performance is preety low as compared other phones,5.0
supab phone,3.0
nice got the product within 2 days its awsome camera quality is awesome loved the product,5.0
this was a present fr my dad and he loves it totally as its cmera performance and allsuperbworth fr tz pricehe is very much satisfied with te product so im happythnku flipkart,5.0
nice experience with poco m3,5.0
worth for money excellent and amazing mobile in the world,3.0
i received one plus earphones but i think so there is some technical problem in this this ear phones automatically disconnected with my bluetooth and i have to do it manually on off bluetooth and i have to connect again and again very disappointing,1.0
good one happy,5.0
feeling awesome after getting the delivery of my phone dual speakers makes the sound quality very loud amazing,5.0
battery backup very bad even without using data battery drains quick while typing any word you need to be sure that u wont miss a alphabet unless you have to type from beginning while usage of three days only its very bad experience compared to other phone all u need to pay for every single app from apple store overal bad experience,5.0
phone is good but front camera is not upto the mark rest all works fine,5.0
awesome product easy setup got this setup under 2 mins and it has good coverage good speed,5.0
super performance i love iphone camera battery awesome,5.0
bery bad m,5.0
nice product,5.0
received this router today i think this is the best router available in the market for this price range the signal strength is very high and it is very easy to configure this with my laptop now i am using wifi in my laptop cell phone and tablet i am very much pleased with this product i recommend this product,5.0
nice phone,3.0
amazing product really loved it they deliver crystal clear sound and i really love the bass i dont think that any other brand can compete with it at this price point go for it without a doubt,5.0
speaker not work properly,5.0
amazing multi billion dollar deal i got at rs 53000 i have upgraded from my 6s i was desperately waiting for this thanks to flipkart thnks to hdfc,5.0
its awesome mobile processing is very smooth i just love it,5.0
it is better phone this price range but camera quality is dissent,4.0
nice headset that fits well sound quality is decent enough for the price but there was some delay in sound the battery back up is also good,3.0
i purchased only 45000 during the big billion days,5.0
exactly on the th day one side of the bullets stopped working there is no sound frm the right side and i am not able to replace this nor repair this it was completely a bad experience for me,1.0
the media could not be loaded dear amazon team battery draining very fast need replacementregardspradeep e,3.0
so far its been an amazing experience coming back to ios after nearly a decade but its not as versatile as android though phone is sturdy dropped it accidentally a couple of times and nothing happened fortunately camera is awesome,4.0
worst phone i have seen specs amd buyed it but not satisfied i have samsung m21 mobile which has amoled screen and always on display same they mentioned in this redmi note 10s but display clarity is worst than lcd and always on display stays only for 10 sec worst camera performnace wise ok didnt liked this phone and dont trap for technical gimmiks,1.0
automatically change sound quality very low sound on one side earphone some time stop working on side earphone not a quality product sound change like a china product,1.0
this iphone 11 by apple is simply amazing ios is so crisp and smooth that you will love i will definitely recommend it earlier i was confused between iphone 11 and oneplus 9r but i have made a correct choice go with this beast without any hasitation,5.0
worthable,5.0
camera very poor,3.0
one of the best bluetooth headset ever i had few expensive products before but with these quality and comfort it gives is great and also with good price just go with it,5.0
great for those who wants great battery backup but not for music lovers because bass is just ok sometimes trouble in connecting with phn but gets resolved automatically over all ok in given price,3.0
one of the best phones i have used best battery and lightning speed processor go for it its a kill,4.0
it hv a good quality of camera and smooth working,5.0
sound quality is very good but if u r buying it for calling then don t waste ur money in this call quality is very bad if u r in crowded place or in traffic i personally don t use it for calling purpose anymore just good for music,2.0
i already parchase it two month back and now it is time for review to help others as i also bought it after reading reviews on flipcart i bought this product to use my wi fi i pad and really it works best with this router wi fi connection without interuption even i can use it outside of my house without any disturbencewe hv duplex and i place my router on upper floor but i can use it on outside of my house on ground floor it is reallynice product and u people can go for it without any ha read more,5.0
bought second time because it is awesome,4.0
the only problem i face is that its bluetooth connection faces interference from my laptop s ghz wifi connection when connected to the laptop otherwise everything is good for the price,4.0
this is the one of the best bluetooth earphones under range of sound are very good and base are very punchy bass and build quality are goodif anyone having confusion between boats realme or oneplus then they should go for oneplus because they are give the best customer satisfaction,5.0
sound and bass as compare to other wireless only good not best no connectivity issue battery charging takes more than mins but battery backup is best,5.0
product is awesome easy transition from one device to another is not possible as in the black colored headphone,5.0
battery backup issue the stand up battery backup is so less that i have to chargw it twice daily hating this product disliked it,1.0
vvvvvvv good nice,3.0
its an very shameful thought from apple who does not give and earphone and adapterthey think we are more focused on global warmingbut the reality is they are not more attractive towards new user its too much expensive when u buy an extra adapter and earphoneso let them know how people were unsatisfied from apple,4.0
strongly recommend for excellence in sound output mic clarity,5.0
awesome quality phone under 50000,4.0
i have been using this for last 5 days flipkart delivered it well before the scheduled date and hats off for that the router is pretty easy to set up with ethernet broadband connection and its working fine till now the signal starts to drop after some 10 meters but still you can access the wi fi the complete blackout i have not tried you do not require cd for the installation whats inside the cd i have not checked as my lappy does not have a cd drive lol rest be assured it works lik read more,5.0
looking good performance very nice,5.0
a very good mid range phone every thing is except its selfie camera,5.0
go for it camera little bit disappointedits worth then an 50000k mobileu will love itbudget mobile ever,5.0
only thing that disappointed me is crackling sound during callother than that all good,5.0
everything ok but low camera quality mass colour yellow battery another level,4.0
mind blowing performance outstanding camera super battery backup,3.0
good phone in this budget,4.0
the media could not be loaded earlier i have used sonu headphone bara wala oneplus ka experience maa kasam kaya he batu superb movie dekhne par lagta hai theater mai aagya,5.0
poor display and built quality,5.0
i must confessthe router is really good for those who wanna try wifi first time and dont wanna lose their network speedsi bought this router on 061012 and recieved it just after 4 daysbrilliantly packed and in best condition as can bethe router has a wide covering rageand those who say it cannot signal to floorstrust meit cani myself testing the connection rangeand the signal strength was good on the ground floorwhile my router was on the second brilliant speedeasy to configure read more,5.0
value for money great build quality,4.0
ill give honest review to new buyers i bought redgear cloak in september 2019 for 899 its a very good headphones no doubt but but but every coins has its down sides so first let me share my good experience about these headphones i mainly bought it for gaming like pubg cod minecraft etc the build quality for 900 rs headphones is much much better than most of other existing headphones in the market the quality of rgb is amazing but the effects are random you cant control rgb another good thing is you got a volume controller on headphones itself its also got a 3d sound effect now lets talk about the downside the sound quality the sound quality isnt best enough its just average my headphones right side driver was producing very low sound volume which is very annoying secondly you need a audio mic splitter for using it on mobile which cost you extra bucks the last thing i faced with this issue is its audio jack stopped working after almost 7 months of use and i didnt get the replacement yet because of the ongoing lockdown hope redwood interactive will replace my unit as it is under 1 year warranty after my opinion headphone is about okay okay and im rating 3 stars for itpros1 beast build quality2 aggressive pricing3 damn good rgb4 eardrum cushioning5 auto adjustable headbandcons1 low quality audio jack2 unbalanced volume3 no 35 mm jack4 too big for small ears5 no rgb controller,3.0
dont buy this rather spend extra and buy the one without bass edition there is no quick change of pairing button in this devise thia one thing makes the headphone very cumbersome to use,1.0
using for last 1 year now wifi signal strength is very good i have 1200 sqft flat i get signal anywhere within my flat which is in 1st floor in the ground floor of our building and also in the street opposite to our building i am very happy with this product and would recommend people to buy it,5.0
fast delivery nice product,3.0
black gold,5.0
awesome phone n thanks to fir gt it with dirt cheap price,5.0
really like the look and feel of the phone but few issues that are bothering me a lot is the camera which is slightly below average in quality and the default phone dialer app that crashes more often than i wish it would there is also an issue while rebooting the device as it might freeze at poco logo for a while until i hold down the power button again to reboot once more disclaimer been using the phone from a bit over a month now,5.0
ok now i will give you a detailed review of boat rockers 400 i am reviewing after 10days i got the productpros light weight it is similar to carrying a 100 pages notebook sound quality at the best level especially bass is simply superbnoise cancelation is at the top i travel by local train often i sat near the window seat and used this headphones one day i was totally amazed at its noise cancelation i am unable to hear a little bit of sound of the running traindual working mode this is simply superb even battery is dead u can listen to music best battery i charged for less than 2hrs and used it about a weekcheap when compared to other brands no brand offers wireless headphone at this rate most of brand doesnt offer dual working mode tooboat offers one year warranty for this product any defects boat collects the product from door step and repair it and return it to the door stepconsonly i problem with this is that its not durable but its natural that if the headphones is of light weight then it wont be durable but it is better to increase the weight rather than being less durable since its less durable you have tocarry it with any pouch else on neck if you keep in bag there are more chances that it may breakwired mode and bluetooth mode doesnt have same quality for all songs dont know whether its songs mistake or rockers 400 s mistakeits very small at the initial stage i felt pain on ears if i use it more than 15 minutes later i didnt feel such painnow my personal opinion is if you are looking for a good headphones at cheap rate go for it wait for any special offers i got it on independence day sale 999 inr i also got 50rs as amazon pay cashback so effective price is 950 inrwait for a best deal,4.0
it was not impressive at all my boat rockers with much less price were much sturdy and wigt nice voice wanted to return but it is showing only replacement is permitted if product is not damaged sadly will have to keep it,3.0
nice phone but camara quality little mines point value of money sound quality good,5.0
awesome products and worth of money,5.0
auto call recording not available no miui dialer,5.0
im very happy value for money nice,5.0
upgraded from iphone 7 to iphone 11 loving it,4.0
don t give in to hype and youtube reviewers sound is too thin and bass is not good it feels like glass breaking sound in your ear as treble is too high i suggest you to go for mivi which gives better overall sound in low price,1.0
excellent phone,5.0
welli ordered it on 29th and got this on 1st setting up this modem was pretty easy and anyone can do thatshouldnt give you any hassles the performance of this router is greati placed it adjacent to a wooden wall and im amazed that it still gives me excellentgood signals around the houseno signal dropsnothing works like a charm a must buy for everyone who want to set up a wifi without involving much costs,5.0
earphone stopped working in months and service center denied to replace the earphones stating that it has been water damaged but earphones never came in contact with water we brought around earphones too gatherall stopped working within months service center denied to replace all of them don t buy any products from one plus,1.0
very great and faster phone,5.0
best buy for those who cant afford costly one its very easy to install and set up the connection neatly packed and fast delivery by flipkart,5.0
for people moving on from the bullet base edition the button location has changed they are on the panel that rests on the neck the biggest change is that when the magnets meet the device gets disconnected unlike in the base edition when the music or video was paused apart from that good music and decent nc go for it,4.0
everything is goog about it except noise cancellation because they are not for the same so don t expect nc,4.0
best poco m3 i am very happy,3.0
awesome product,5.0
good mobile under this rate,3.0
superb sound quality,5.0
very nice,4.0
best experience,5.0
first time iphone usergreat experience,5.0
performance of in this phone is mind blowingcamera quality is too goodand most important thingvalue of moneythis is my 1st iphonethanks alot flipkart1more thing i m the xtreamly miss apple earphone,5.0
it is very very good earphones and in best prices battery backup is super charge min and use full no need to charge very very excellent i suggest you to take this one,5.0
pros 1 good configuration at budget price 2 lightweight at 6000 mah battery 3 touch is soft cons 1biggest problem is with front camera in night time it is coming like vga i dont know it is software issue or hardware issue 2 pics are not coming natural if it is software problem then company should rectify it 3sometimes unlocking with side finger not working must have to unlock thorugh pin or whatever u set 4 call recording is disabled enabled option but it is always d read more,5.0
overall this product is awesome in terms of sound charging speed battery backup comfort i just have one issue with volume buttons i am using samsung galaxy a earphones volume buttons makes a very little tickling sound when pressed while listening music or watching video well the sound is negligible but while listening very carefully you can hear it,4.0
the most apt bluetooth along with a one plus phone,5.0
ui is so rich and camera is fabulous battery works out for a day if used without gaming otherwise better than all other phones in the market,5.0
battery capacity high quality,5.0
the range is pretty much full if you are anywhere near about 5 mts i suggest people to place the router in the center of the house if possible to make sure to get the most out of the range it can support multiple devices but if ur speed isnt skycrapping u wont get full speeds to every device but at the end you get for what u pay,5.0
just awesome,5.0
its ok satisfactory not for selfie person other wise ok,4.0
the phone is worth every penny but it took 2 weeks to get the product the only reason for the 3 star otherwise i should have given a 5 star rating,5.0
product is great nd delivery was awesome by the delivery boy,5.0
good phone fast delivery satisfaction 100,5.0
photography at its best awesome camera,5.0
delivery is genuine camera was fantastic i get about 8hrs of screen on time,5.0
got it on sale at a really good price nice smartphone at this price point the yellow color is really bright and awesome value for money product,5.0
awesome look specially back just logo looking cheap otherwise good,4.0
it has a good range and good speed but i am sure it emits good amount of radiation too my son got a bit aggressive over time and after i switched it off he is ok now dont really know if this is the cause but worth mentioning,5.0
noice,5.0
i love pocominde blowing phone i really impressive,4.0
this bt earphone is beyond my expectations i have used many earphones double the price of it of reputed brand but this earphone is really fantastic i am not saying those were bad but i felt it is little bit better than my previous one powerhouse of bass with clearity in vocals and well balanced treble loved it,5.0
camera is very poor,4.0
noise cancellation is really poor and battery depletes very soon as soon as it touchs works hardly mins after it hits rating it low because i feel like these are overly rated because the noise cancellation is so poor that it basically becomes irritating for the other person while on call,3.0
the sound quality is good but for call i totally don t recommend it i have got that to use for only days and the microphone started not to work and the worst thing is it doesn t even had a replacement option i just wasted my money n i regret buying it my review after using products where all the resulted the same,1.0
the sound quality is awesome the bass quality is good but it could have been a little more punchier the call quaility is flawless the build quaility is fabulous overall it is a good product to go for,5.0
osm too good phone great built quality,4.0
good base qualityperfect for music lovers and people who usually make callsthis will mak your hands freecharging speed is way to perfect mins of charge gives you approx hrs of continous play,5.0
invoicieng very poor always not clear,5.0
dont worry about the battery life it will last longer till a week if used hrs a day the bass quality is mind blowing if you are a bass lover thn this thing is made for you i was confused about the normal edition and the base addition previously the normal addition has hrs of battery life and bass addition had hrs the normal addition has a physical quick switch but in base addition you can do it with ur phone but the bass its giving is worth it all its a bass beast calling is amazing its splash and dust proof it takes around min to full chargebut the first min charge stays for hrs the quick connectivity helps alot while working on devices,5.0
nice phone,5.0
wast,4.0
amaging product and easy to setup,5.0
awesome phone without any doubt although a bit heavy but overall very good experience,5.0
better one,3.0
best phone,5.0
iphone completes the elegance,4.0
i bought this for online meetings but people at the other end complaints that voice is not clear while using this earphone but when i remove this earphone then they receive a good quality voice not served my purpose after spending rs k on it,2.0
i purchased this product on rd march since then for months it worked good after that i started facing connecting problem and now they are not turning on they are not working the service centers are far from my location i can purchase new bullets rather than going to that service centers because the charges to reach service centre is same as the bullets prize so i suggest not to by this product,4.0
just after weeks of the delivery the sound quality of the product degraded drastically i went to the official service center of oneplus near me there were around customers and of them had this bullets wireless z and had came to get repaired some had their one side of the earphones stopped working some had an issue with the microphone some had bluetooth issues and some were like me having issues with the sound quality this product is a total failure although some of the customers were getting a replacement which were in warranty and had unsolvable issues but it s always better to not buy a product which will cost your time and may be money also eventually even after a repair my earphones are still not performing as you would expect from a k earphones the issue still persists as i said it s a total failure oneplus is no longer a community driven company everyone knows what they become now ignore this earphones and find something else or wait for some time save some money and buy a better product though it would cost a bit more,1.0
it s my nd purchase battery backup aerogonomically sound quality wise best in class if your budget is k blindly for this product,5.0
not good for game just for normal user,4.0
best mobile under 11000,3.0
camera quality is very bad,3.0
it does not provide hours of playtime but it is useful purchase,4.0
pros lightweight fast chargingcons sound clarity bass microphone placement battery backup build quality p s earlier non bass edition was very good this version is bad i don t recommend,2.0
battery backup is not good feels sometimes phone is slow,4.0
excellent phone in this range,5.0
very bad product poor app response and freezing problems did factory reset 3 times still same issue dont ever buy poco phones,4.0
very nice mobile,5.0
genuine product from flipkart and on time delivery happy with the purchase,5.0
super mobile,5.0
nice prodect,5.0
the most worst product you ever boughti have purchased not but in month time gap both are not working before even warranty got expired asking to replace the product no replay please help,5.0
when you connect it with iphone there s crackling sound buttons don t respond charging issues not worth buying,1.0
i have been using it from last months a ok product n i didn t expect that from oneplus left side ear phone stopped working after months use you can buy it but its life n working hours depends how u carefully you use it,3.0
heating problem i went replacement of this product but my request rejected by flipkart than flipkart facilities very poor,5.0
your product is good but i am facing some problems hearing sounds of rt side it s a very serious issue so please solve it when i purchased this item ensure by you a year warranty so please resolve my problemsi am waiting for your positives response,5.0
i wanted headphone for office calls i tried multiple headphones but their mic quality was not up to the mark and i had to return themi was getting confused with some of the negative reviews for this headphone but finally bought this i am extremely happy and i am enjoying it so much i will surely recommend this build quality sound quality mic quality battery life everything is awesome,5.0
i got a genuine product and i love it saved money purchasing it from here,5.0
received product before the delivery date performance is very good value for money no problem till now camera is also good but the screen is lcd which is not good and irritate some time so you have to compromise the screen flipkart services is good and nice,5.0
very good mobile,5.0
pubg mobile not supporting,5.0
it is amazing,5.0
fastest delivery product fullfilled expectations,4.0
very good phone in this price,5.0
one side earphone is not working it s days old unit received on i am trying to raise a complaint in call center but it s not connected worst product overall service is not good,1.0
the best earphones forever battery backup hours on to percent volume on hours playback time call quality noice cancellation bass perfectly re engineered great sound latency not considerable gap this is genuine review please trust me excellent product from one plus irreplaceable forever,5.0
the set up is very very easy and quick i am getting the maximum speed of my connection the range is also quite good i am impressed with the performance i am getting at this price i would like to recommend it to everyone,5.0
loved it but the battery backup is little bit disappointed,3.0
woow,5.0
very bad service,4.0
i bought this on 13rd of april loved the black colour i ordered big thumbs up to the battery optimisation you just have to charge once in a day even if you are more than a normal user camera is decent go for it,4.0
all over good performance,4.0
nice product and working good i recommend to this everyone finally thanks to the flipkart for such a nice product available in my town,5.0
bought it this fridaywaited a lot for perfect laptopvery powerful its a beastbuild quality like touchpad plastic quality and screen are of little low quality to compensate for pricego for it if you cannot afford 1 lakh for same specsi am happy with my purchase as there is no competitor now for this at the time of writing,1.0
i love this neckband within the range of k it s bass is really good it s thumping yet balanced the built quality is great according to my use one full charge stays for more than days,5.0
overall is good but camera quality is so sood because its show exact things like if you are black then also its come black in camera dont like other phone camera open then see fair fair beauty beauty whether person is black and white all white im happy that camera shows exact what you are in front of mirror and battery backup ram processor all is good in this amount its gives too much feature,3.0
worth for money i am using this iphone for past 10 days it really awesome while playing games and charging the phone the phone becomes very hot apart from all looks good,5.0
the earphone is worth what you pay for the design of the earbud may cause pain after prolonged usage in that case basshead 103 is goodin terms of sound this is way more advanced than basshead 103 bass is also increasedquality wise i would preferred the nylone wrapping of even the two small cable would have been better since most of the time those cable gets damaged,5.0
good product nice experience with flipkart but i am unhappy with the packaging part because such a valuable product comes under normal cover without any additional wrapping and that too for plus customers expecting good packaging in future from sellers,5.0
so im writing this review after 2 weeks of usage the battery backup is amazing with less to average usage it lasts me over 4 days camera is amazing performance is great smooth to use switched from android and loved the experience smooth and user friendly interface loved it also flipkart was amazing in delivering my phone ordered on saturday and got it on monday in a completely sealed package loved it really thank you,5.0
sound quality not upto the mark sound and bass so loud but not balanced that much built up quality is excellent i have another one is oppo enco which is far better than this one,3.0
over all its nice color purple,5.0
recieved defective phone face id not working,5.0
beautiful and wonderful,4.0
everytime you make a call the bluetooth gets disconnected connecting to bluetooth is not so fast either it takes time to get connected its very frustrating at times it doesn t work at times even when it is connected update after months of usage sometimes there is a crackling sound or grains noise left earpiece has stopped working,3.0
everything is good except that sometimes the audio starts breaking and it continues to do so for sometime at that point i generally pause my music wait a little and resume again and it becomes alright i don t know what can be causing this but i have noticed this quite a few times and it s very annoying,3.0
this product is not usefull for calls noise cancellation is very bad and if a person moves a bit wearing this earphone it makes a lot of sound cos the microphone is attached to the band directly it can be used oly for listening song,3.0
when i travelling call clarity not good its very noise compare to previous one is better wrost product seriously am not satisfied,1.0
one of the best at this price with type c charging and longer battery life so far so good nothing to complain about,5.0
loved it so much,5.0
its disconnect more often too irritating voice breaks in middle i need replacement as its disconnect more often and breaks voice and disconnect in middle of calls,1.0
everything was good the sound quality the build quality everything on point then the left side ear piece stopped working out of the blue just before completing a month of the purchase,1.0
im am very happy with the camera picture quality amazing face id unlocked in a dark room strong battery with the perfect screen size as you can carry easily in a pocket,4.0
problem in mic,5.0
works very well the sound quality is good even the bass though sometimes a little much but that can be controlled with the phones equalizer setting fits well in the ears and the range is good very impressed by the noise cancellation very immersive experience,5.0
still very slow and hangs,3.0
i did not get adapter no earphones such a bad experience it only had a cable and the other end is c typewhich is hard to find in local shops i again have to wait for 7 days for flipkart to deliver it its a pain to use such a phone,5.0
origional rest apple u can unferstand,5.0
it never happened with any other product of one plus twice i returned first time the wireless earbuds were not working second time only one of the ear phones left side working and right side was not working,1.0
i am using this product for the last 2 years and i keep it on 247 and i have never ever faced any issues with this router best to cover a house of 1000 sq ft love this product and also the delivery of the product was within 18 hours ordered 2 years back on friday evening and the delivery came on sat morning 10 am i rate it the best and recommend every one to buy this product,5.0
nice,4.0
excellent for daily useawasome bettry life and build qiality,5.0
fabulous phon,3.0
after going through multiple reviews asking bunch of people and applying my own mind i zeroed in on this one the highlights excellent sound quality good call clarity includes a decent amount of noise cancellation fantastic colour combination minimalistic designan important aspect was whether i need to take the one plus wireless edition the normal one or this one i can tell from experience that this one is definitely a better choice and that includes voice calling,5.0
the media could not be loaded very poor quality it worked properly for days now no proper sound lot of disturbance it will work only till days replacement policy,1.0
