review,star_rating
review from an audio enthusiast used sennheisers akg s audio technica s for long time purchased the bass edition really great pair of earphones you can buy under k right now bass edition only they really have improved the sound from their last generation earphones bass has really improved quality wise it s improved loudness remains the same great response from hz hz mids and treble has also improved less muddy mids now more crisp and sharp in a good way trebles now you can hear other instruments too so its balanced not just boommyyy or anything with the bass use equalizer and turn up the low frequencies up you will be amazed by the bass response go ahead buy the bass edition only you wont get any good under k cheers,5.0
the product was delivered the same day i purchased yaay amazon prime but the earphone failed to impress me due to low vol in its right ear i usually listen music at volumes so as soon i listened through these earphone i could tell there is some mismatch between volumes in the ears so i listened again at low volume but could not hear anything from right but the left worked fine i have opted for a replacement due to the right ear issue although i wanted to return it but no option for it will update whether the problem still exists in the replaced earphone i get or not update received the replaced earphones they still have the issue i m keeping it because of no return policy however the sound quality is good but bass is low but okay,2.0
used it for months after that it began disconnecting it says year warranty but doesn t show how to claim one plus website claims that warranty for products bought on their website will be given but not for those bought from elsewhere,2.0
sound quality is good but the only difference is with absence of quick switch which is present in oneplus bullets v as well as oneplus wireless z earphones product description is misleading both at amazon as well as oneplus official website regarding the quick switch,4.0
great physical build quality the buttons on the device feel great the cables are a non tangling type premium rubberized feel overall packaging and unboxing is gteat as well the biggest problem is with the sound there s a crackling noise that starts on both sides occasionally its especially annoying and noticeable when you watch a movie the dialogues cause a heavy crackle sound that pierce your eardrums very painfully crackling sound also noticed when using the volume keys on the device the crackling increases and decreases with the volume level its a problem a lot of users are facing and oneplus has gone silent in the support forum the range is amazing i can easily walk out of the house and it works through doors walls easily call volume is extremely high so you can easily hear the other person the mic even though it s placed on the neck band is very efficient my voice is crystal clear on the other end even when i m traveling by a motorcycle i do have to talk at a slightly louder voice than normal due to the face mask and helmet but its not an inconvenience bass is poor they have really tried to deliver good punchy bass but its very rounded even after tweaking my equalizer very unsatisfactory however they do manage to isolate sound to an extent ive seen better but these aren t too bad if its noises at home it can easily handle it but traffic noises not so much charge backup is incredible and recharge rate even without a warp charger is amazing with the type c the in ear part is quite bulky so if you are planning on wearing it under a helmet or anything that hugs your ears its going to take a lot of getting used to they do stay snug in your ear tho does not stay very well if you are running or even bending down they tend to pop out and ive owned sony sennheiser jbl and a few tws earphones and they all managed to stay in without falling out this one does fall out when disturbed even slightly for the price point tho they are great giving it an overall edit after months absolute garbage the crackling sound has subsided somewhere along the month mark but the earphone and my one plus nord out of the blue one fine day that i wake up decided not to use the microphone on the headset anymore there is no solution online but multiple complaints about the same the earphone still works just not with the phone i can hear everything but there is zero output volume from my mic and instead the phone is using its own mic and there seems to be no way to fix it absolute garbage do not purchase edit big flaw in magnetic on off cable damages slightly n it thinks it s always off does not switch on edit months of use got a brand new earphone on warranty and i am pleased by this last ray of hope for buyers the new one seems to have fixed most issues but will update magnet power switch is still a huge design flaw also device can t be used while charging warp charge does not charge the earphones at warp speed just like a a charger,2.0
i was hung bcz i had to choose between oneplus bass edition oppo enco m received the product and first song i played was end of time by alan walker believe me guys you get such a crystal clear vocals and bass is beast i remember the song by just listening it times such is a clear voice i did call to my friend he said as if i am talking via mobile phone he didn t find any difference until i told him if you plug it in your ears and remove after hours you feel like there was nothing in ears such is a compatibility go for it guys oneplus claims that it has quick switching but i am not able to find it yet i will update after week stay safe no latency for free fire cod on my ipad pubg not available,4.0
i am okay with the product though they mentioned year warrenty i didnt get any warrenty card or something relating the warrenty along with the package so if i dont get any solution for this am planing to return it,4.0
after experiencing many wired ear phones i have not enjoyed true music with many ear buds and neck bands with my experience i felt that one can only enjoy full quality music with wired ear phones only but i was proven wrong after experience this amazing one plus bullets wireless z bass edition neck band truly amazing a high quality neck band with great bass and treble which is a great combination very tough to get a studio experience please find my personal ratings in the ratio of to volume out of my experience with many other ear buds neck bands brands one can listen to a great music at low volumes at and even at low which is worth noting clarity of the voice quite good quality of the sound quite amazing noise cancellation pretty good bass pretty amazing treble quite amazing sound sharing stereo quite amazing call quality indoor calling is good if your neck back is close to your mouth connectivity pretty good wireless radius you can clearly listen up to meter s without loss of sound comfort ear buds comfortable charging time less than one hour for the full charge with type c cable what more we require for listening to non stop music for more than hours quality of neck band pretty amazing quality of type c cable and neck band wires wow looks pretty good value for money pretty good rs,5.0
dissappointed with the product as well as the marketing there are two versions of this earphone but are advertised together that being the problem with improper marketing as for the product itself unless you have a one plus device do not buy frequent disconnections and a notorious connected chime everytime you pause a media more specifically if you have connected the earphone with a device you better play something all the time because if you don t the constant chiming will drive you insane,1.0
used this for my iphone and no bass at all it doesn t sit very comfortably for me more so because i m uncomfortable with the plugs which go a little into the ear still i thought i d give it a try and i m very disappointed no issues with packaging though also it s very difficult to figure out if it s an original piece based on the very mixed reviews here i returned the item and the refund is initiated have placed an order for another brand s ear plugs,2.0
bad product one side of the earphone stopped working after months of use not worth the money better to buy any middle class brands like boat etc which goes without any problem for months and priced at one fourth this earphone one can have such earphones to show off at this amount with the almost same audio quality and better product life stay away from this product,1.0
for r i wasn t expecting much from these i recently bought the t which i m still reviewing but one of its shortcomings is the bt connection i have jabra elite actives t and anker curves both of these give me great coverage on the pocof and galaxy note but for some reason the t only gives half coverage so i figured let me try a set of their own ear buds and there is an improvement in the distance covered also i only gave stars because compared to the bass thump thump of my anker soundcore curves these are a bit lacking and for all the hype that surrounds the jabra t well their not as thumpy as the ankers but the oneplus buds have a couple of features that help it to stand out magnetic pause loud volume neckband is soft and can t lose it when you take one of them out coupled with the on board dac of the soc these sound better than the price of r type c charging reduces cable clutter one negative about this set which is weird is that there s no aptx only aac or sbc,4.0
unlike the normal oneplus bullets wireless z the reverb edition doesnt have the quick switch feature which helps you switch between recently connected devices with ease also battery life is slightly lower at hrs to the hrs provided by the normal one so future buyers beware,3.0
there is no issue with sound quality or battery they are amazing but in bass edition there is no multiple connectivity or switch over device technology so if you are using devices mobile tab laptop and planning to buy bass edition then it will give you a big headache everytime you have to manually switch over by disconnecting one device and then connect another one this is even more frustrating when your earphones are connected with tab laptop and you get a call on cellphone so if you re going to use it with a single device then bass edition is perfect for you otherwise choose normal one you won t even notice bass difference,2.0
i bought these as i was previously a bullet wireless use and had two sets bought over period of time i fell so much in love with the produc that we shipped to all our team members as gift during lockdown going by the same impression i bought bass edition as it had all the same features listed on its official website it s only after receiving the product i realized that oneplus went the chinese way and did false advertising it does not have quick switch feature and u can simply disconnect from current device and then connect to second device the experience does not change even if you are using oneplus phone as they claim disheartened by the deceptive advertising horrible experience and now it s time to say goodbye to oneplus as a brand no wonder all youtubers who used to go gaga over oneplus have been bashing recently dave d mkbhd unbox therapy mrwhosthe boss,1.0
first of all thanks to amazon for faster delivery oneplus z wireless earphone reverb red after using th day without charging previously my experience awesome sound perfect bass no latency premium feel good battery backup now gaming experience pubg cod among us freefire etc perfectly balanced footsteps sound also without latency music just love itbut about noise cancellation i deduct one star but oneplus did a good job after normal edition bit costly rs,5.0
see as this product is chinese it maintains their s legacy after using this product from to months i suffered from headache dizziness and a little blindness i was confused at start what the hell is getting wrong with my eye sight later i noticed past actions and change i believe uncontrollable radio frequences is the issue of this product which causes damage to the brain and nervous system so after quiting this product i m feeling very well and using the old style wired hansfree i m sharing this to aware you rest is your choice and health and money thanks,1.0
i bought these in january and got issues with sound in june even after playing audio on full volume i m not able to hear anything properly sound is very low oneplus doesn t provide any warranty on most of the indian cities for earphones they ask customers to visit service centers which they have very less in number better to go for sennheiser sony boat or any other brand who provide warranty and after sales service complete waste of money,1.0
the device stopped working with in days of buying well this is normal could happen to any chinese electronic device problem is the customer care passed on in complete information they did not convey the message that each service center is accepting request only every day and there is no home pick up of faulty devices i saw about people standing a queue in tdi mall rajouri and they had to go back home because they could not get the tocken i would say poor experience in dealing with service and customer care,1.0
i am using this neck band about past days and writing my review i used this earphone with bike travel pubg alone in room noisy crowded places and in office i am writing this review from my own perspective medium level of volume is enough for me through the day for call and music and it have charge upto one and half day good audio quality decent bass good battery backup quality material ergonomics mic gaming everything in this product is fine until online call comes it have two mic on the headphone i don t know which one is pickup the noise in online call when we use this headphone for online calls the mic works absolutely terrible for me it is very responsive and pickup the tiny noise very far from the mic and not picking up my voice i tried with wtsapp duo skype and zoom call it is frustrating for me all the times i checked with one of my colleague s earphone it do have the same issue as mine noise cancellation during bike drive works is still not up to satisfying it work sometimes and most of the time the opponent hear only wind noise i tried to block the wind by placing the neckband below my shirt s collar still wind noise is there apart from that the mic works decent in normal calls during pubg i don t feel any latency issue with this and also no audio or mic issue,3.0
purchasd on november the product is malfunctioning big time sound coming too low left side went first now right side i had purchased one more of this bass edition from other site and it has similar problems my re jbl earphones lasted for years and had better quality audio bass than this so called bass edition i only purchased this cuz of brand and wireless capabilities and it turned out like this poor quality produc,1.0
the media could not be loaded right from unboxing everything with this product is top notch the material quality the sound quality the lows mids and heighs just amazing for the price its offered at there is no noise cancellation but the isolation is sufficient enough to block the external sounds and blocks them from interfering with the music,5.0
overall it s good but the shiny protion has too many scratchs talking about the sound quality it s good for a heavy bass user it seems to be balanced bass but for me it has bass more than enough if more bass boosted then the background instrumental music will be depressed it s vocals sounds clear and avg crisp but the feeling from inside remain inside only at medium volume from my experience i noticed that increasing the volume increases the bass and crispness overall it s best budget neckband in i have tested realme wirless in which driver mm are only and only number the bass the treble are less than avg offers a very very good battery life the last conclusion is that invest of for damaging your own ears is not a better deal,5.0
i received package but in box i got a broken data cable amazon again defaulter with its service after got my refund i purchased it from local shop i impressed with its design and flexibility around the neck sound also great but with in days left side part stopped working and this time i surprised because i m the person who cares alot of my products one plus service center changed it and provide me a new earphone if you are thinking to purchase it no doubt it s a great product it s produced a balance sound that s all,1.0
if u want good sound quality and bass quality in a budget earphones look no further the battery life on these is phenomenal and charging times are honestly negligible for the amount u use them the mic not he headphones also works really well it does capture the background noise a little as well but overall the person can hear you clearly without any issues it does have noise isolation but no in built noise cancellation technology but u won t honestly need it the volume at maximum is very loud and you won t be able to hear at that volume most of the times totally recommended for casual music listening and attending phone calls,5.0
a very poor product just after a month stopped working on one side with no physical damage service people say that this is a very common issue along with mic not working properly selling poor product for a premium price is just unacceptable,1.0
overall a good earphone but not a good sounding headphone if you re looking for anything that sounds good has natural lows warm and and deep mids sparkling and clear highs go for anything but not this soundstage wise they re horrible bass is artificial there is absolutely no imaging the depth in the audio sounds like a bit audio played on walkman highs are absolutely absent this is just very very bad sounding headphone but if you don t care about audio quality in the music and like anything that has good battery charges superfast sleek and well built produces stupid bass for idk what reason then you might like it i don t like it and i won t recommend it tested on bit khz flac alac files,2.0
it lasted for a month yeah you read that right one night as music was playing the music stopped coming to the left side pretty sure it s a loose connection but still k for this is worth it if you consider what you get sound quality passive noise cancellation low bass all the above are top notch the build quality is top too materials used are fairly high quality i guess i got a defective product will have to go to the store to see if they would replace if they do i ll let you know if they don t replace i don t think i would recommend it sennheiser provides replacement for their earphones which have loose connection tbh this is the last time i m buying any headphones or earphones with wires on it,2.0
i did a lot of research before deciding to buy this i was initially keen on buying a tws but none of them were giving great quality of sound vs cost paid ratio and i also learnt that within a year most budget tws stop working one stem so i decided to go with this now i consider myself a basshead i like punchy bass kinda like boat earphones when they launched after that they became too bass heavy this is not that this has the right amount of bass it s not exactly punchy but it s almost as good as it and this sounds signature is almost impossible to find i have listened to a lot of wired and tws earphones and nothing comes close to this only sony basshead surpass this but it s times the price the vocals and mids are well represented and you get an overall great music experience i have a one plus phone so i have had no issues in gaming with these there was a very slight delay in the normal mode but in fnatic mode the syncis perfect i did notice a couple of sound outages when the game starts but me taj mahal khareednahai kya overall it s a really great but for this price range go for it,5.0
the music quality is good neckband material is also good but the battery life is not as much claimed it lasts hardly days with my usage of to hours per day my previous blaupunkt be used to claim lesser battery life but easily lasted for to days there is no on off switch apart from magnetic separation of earbuds which is negative point for me also there is no double tap to dial last number and instead of center button double tap to forward song and triple tap to play previous song simple solution would have been keep pressing vol up key to play next and vol down key to play previous song and there is continuous crackling sound when aac mode is on with my redmi k pro the crackling sound is not there if we switch to sbc mode the previous model with same cost was way better than this,3.0
sound is awesome specifically the bass i was a fan of realme used that almost months but after using this i must say this is better than realme in sound needless to say i am a bass lover i am using oneplus t so maybe that is also a factor cons noise cancellation should be little bit better if you are listening music and suddenly you watch a video in youtube then after end of the youtube video you have to manually play the song in realme it automatically play the song pro bass latency is way better almost zero than other earphones under rs i almost tried all battery capacity nonstop music video around hours charging capacity charged for exactly mins jumps from to thank you amazon for oneday delivery,5.0
sturdy build quality sound is clear but even though this is marketed as bass version i cant feel much of bass if the bass version is so light on bass i wonder how the earlier models used to perform but other wise this is good piece moreover the bluetooth toggle button is not present in this model my oversight while buying which is not a good step as ability to toggle between devices with press of a button is really very good feature i would have paid some extra buck for that but sadly thats not present,3.0
connectivity issues where caller can not hear my voice while on call it does get connected but the caller on another end can not hear my voice i have to hang up and reconnect i have to connect first not between call and call up the person so that my voice is heard while video calling i ve connect and also call up the person so that my voice can be heard and not the other way round the person calling me first,3.0
had a great expectations from this so called bass edition earphones but got very disappointed with the quality of sound it produces great connectivitygreat mic qualitygreat ear comfortgreat built qualityvery poorest sound quality which is main purpose of any earphones had checked reviews of this on various platforms like yt other ecom websites there were so many positive reviews now i am strongly feeling it those all were seems paid reviews if i wanted this kind of worst bass then i could have went for ptron i am not de grading ptron because they are offering products at less pricing can t expect much from them but if is taking k for their so called bass edition earphones but they are not providing that much good quality bass by just adding dhoom dhoom bass they have simply hampered the sound quality many time i love to hear songs at close to full volume listening those in are so irritating i have to try keep changing equaliser settings for every single song in my f phone my sennheiser cx at far far far giving great sound quality so my honest opinion strongly not recommended for those who actually looking good quality sound output those who just looking for just dhoom dhoom sound please don t waist your k for go for ptron instead at least you ll save your min k rupees,1.0
got these earphones to replace my bluetooth buds have been using them for a couple of days here s my honest review so far pros sound quality has been amazing stellar infact played acid dreams by max and wow the bass is incredible the midtones and lows are well balanced and i was able to hear the sound separation pretty well these earphones are as good as my sony extra bass wired earphones actually in sound quality great for watching videos youtube movies listening to music call quality is good i talked to my friend with an air cooler on and he didn t complain of any background noise maybe sometimes if i had traffic near my home but it s not bad nowadays i take my calls on it and am fine bluetooth connection quality is good pairs quickly magnetic on off is available conserved battery too but once you put them back into your ears you have to use the buttons to play your audio again if you are watching videos music buttons are tactile they perform a variety of functions like pause play forward backward call receive reject increase decrease sound comfortable they really feel good in the ears no pressure felt inside the ears even after hours the quality of the neckband itself is good battery life is good doesn t really give hrs more like hrs depending on how you use it yes the min quick charge is as advertised cons can t pair with devices at once but i don t really mind it coz sometimes this feature can be a pain when the earphone automatically connects to a device you don t want to connect to while you re using it on your phone it s not a deal breaker for me lacks in ear detection basically doesn t continue playing once put your earphones back into your ears have to do manually had a crackling sound in the right earpiece then i reset it had to do that a couple of times now i don t have that problem anymore it s working smoothly only supports sbc and aac codec no ldac or aptx support but it didn t affect the sound quality imo can t talk about latency since i m not a gamer i love listening to music and watch a lot of videos so it s perfect for that no lipsync issues there super low latency is available for these earphones only if you pair with a one plus phone and higher edition in summary if you love listening to music and watch long format videos these are good to go for with decent call quality and very good battery life,4.0
in the previous model we could easily switch between two connected devices while hearing tv laptop ipad output on the bluetooth one could switch to the phone or any other connected device with just a double click on the power button this was such a super useful feature of this device in the previous version the new model does not have that option i tried all possibilities and read through the manual no not available this is ridiculous and feel so cheated how could they strip off such an important and very useful feature i am appalled and deeply disappointed can t return it only replacement is allowed how could the company be so stupid and thoughtless,1.0
pls avoid one plus the right side earphone stopped working exactly after two months the service centre was kind enough to arrange for a pick and drop that was the only good part it s been almost weeks i get contrasting updates from the call centre st updatethe repairs are yet to be assigned to a service engineer nd updatethis will be prioritised and someone from the service centre will call it s been one week i have not received any call rd updategot to know from the call centre executive that the service centre is closed due to pandemic if this is true basic courtesy says that i should be informed about this please avoid one plus products all hype nothing else,1.0
pros loght weight battery life noise cancellation ease of switching between devices need to press pause resume button for seconds it disconnectes and you will need to manually add it to alternative device quick chargecons lack to dedicated sound control button near left ear this made control easier this was included in the original oneplus bullets wireless but that is k costlier than oneplus bullets wireless z bass edition so thats okay wire width is little less,4.0
excellent headphones i use them a lot listening to podcasts when i m pottering music when i m running for every phone call and video conference the the warp charging is amazing combined with the automatic off when they dangle round your neck magnetic buds it means i just never run out of battery mins of charging keeps them going for a couple of days of use for me they connect to my phone automatically and very quickly when i snap them apart a button on the neck band switches the connection quickly to my laptop and back sound quality is excellent and they re pretty comfy the fit in my ear isn t quite as good as i ve had with some other in ear headphones but they stay in well enough for use on long cross country runs,5.0
dissatisfied with the product reasons as below if you don t pay much and close attention you will not come to know whether it started and switched off if you go out of the range it doesn t give you an indication no vibration support when receiving calls for me at least the battery got discharged with hour not sure if it was a faulty product bass effect was not great times better you get in maono ear phones huge difference all these shortcomings are much handled in moano au d trust this feedback helps this is my personal feedback i already tried and tested moano au d now i have two one bought in still going good with perfect sound quality but with little reduction in battery hours and second other one tested and using too ptron tangent overall maono rocks,2.0
sound quality compare with medium scale range it s some what better l noiclse cancellation is not worthybass quality was just compare with other bass provided head sets in this rangeabout the battery utilisation it just work for hrs after full charge compare with previous model it s too wasteprevious one was super in all above aspects switch option is not there but they are mentioned previous model seperate button is there for switch but it s completely waste please don t try to buy this model,1.0
this is my second purchase of this earphone this is a great earphone pros great sound quality bass is excellent call quality so far nobody complained about my calls and it is crystal clear noise cancellation good comfort in the ears please choose the earbuds according to your comfort the small one looked more comfortable for me battery backup is excellent you can easily get hours of playback call time magnet on off switch is great this helps in not using the battery when magnetic switch is paired with medium to heavy usage the battery last for days easily fast pairing is great build quality is excellentcons no switch for pairing with multiple devices you need to manually do this even though the earbuds are comfortable you may feel slight discomfort after using it for longer period continuously highly recommended for anybody who is looking for a decent bluetooth headset,5.0
it s light weight fits well in ear better it sits better is the sound quality call quality is good even for longer durationliked the feature of auto power on connect when buds are separated and off when joined min of rapid charge gives hours thats almost shows of charge and to takes around to minutes could manage a around hours on every charge with mixed usage cons does not have mute buttondoes not vibrate while recieving calls should be dependent on phone one less for no mute button,4.0
one of the best you will get in this price tag from design sound and latency all things are working great the sound signature is very similar to sonyxb just one thing they have not provided that they kept charging slot open there is no cap protection always keep your mic clean and dry from sweat or any other liquid thing their mic is no that much capable design bass battery life vocals latency,4.0
all i was looking for was a decent earpiece i read its review researched a bit i thought it was a good enough earphone will be for me i was mistaken i will also agree that i fell for advertisement and didn t listen to my heart which was forbidding me to give it a green signal sound quality is not even close to what i expected it s simply flat it doesn t even have a bass very irritating why would you go for an earphone which lacks quality sound there s no cancellation of noise i get to hear what people whisper when i use this earphone forget it cancelling noise only thing you don t have to worry about is its charging once charged it runs for a very long time rest is okay,1.0
if you are an iphone user like i m music listing in this frustrating why ans when you play music in it you will listen glitch sound in every bit im having spotify premiumwhere they provide clear with beat quality music but i wont be able to enjoy such quality because of this negligence of product testing if you are planning to buy it only for call purposes then good to go but hey its rs you should have your demands like i have as i dont have any option as i dont know what to do i already return a product and get another one but same problem look like manufacturing issue if you are reading this please work up on your testing team you can t launch such product in market without proper premium quality testing disappointed,2.0
i got fooled by all the reviews and bought this junk the build quality is so bad it didn t last me months the wires look sturdy in the beginning but they dont last for long they start to rupture near the speakers i initially thought it was due to my extensive use but asking my friends who also bought this proved this was a build issue coz they were facing this too my friend actually lost one earphone coz his left earphone s wires ruptured and it just fell off i had to cut mine and resolder to make my left earphone to work again but the problem has recurred and i ve given up will have to buy new ones yea sound is decent but if you are looking for something long lasting this earphones should not be your pick,1.0
if i compare it with sony c nowhere it stands it is massive bass mechanical feels but the true tone is completely unavailable it feels like a heavy grove but sony feels like with massive stereo true bass that can feel real sensation but its finishing is a great amazing box packaging latest magnetic on off feature but the sound does not match with sony s basic model c my suggestion not to go with buyer rating or buyers counting figure it s good but not excellent,4.0
negative i have used sony wired ear phone and the sound was much much better then this yes it has some bass but you may not like it after a minute and it will sound like noise to your ears you cannot connect two devices simultaneously which i was able to do with my rs rupees bluetooth earlierit was also not very comfortable in my earspositive built quality is very good seems durableconnection to devices is quick which are pairedmagnetic on and off feature is very usefulthe battery life is very good in minutes charging you may get decent hours of battery back upits ok and good for calling but for high quality music i would not use it,3.0
comfortable material weight sound decent bluetooth earphones i bought for my cycling workout new bass edition too much bass you have to tune and balance your music via app sound quality is not premium quality standards but good enough for price range don t compare with apple beats akg jbl sony sound quality best in class for sweat resistance fast charging works good with ios and samsung phone material quality best in class looks premium good enough for gym workout running best music output for rnb hiphop high tempo musics not good performance for acoustic music no d soundno quick switch feature in bass edition quick connect to bluetooth button legged in play next song,3.0
pros best in class sound and great bassgood for all music genresreasonable pricegood balance of mids lows the upper highs are little muffed and could be a problem for hard rock lovers but you can make any headphones work as per your needs with the equalizer on your device cons one star less because they didn t put the quick switch button on these ones the old ones without the bass edition had a quick switch button i can live with that but the convenience is missing in these ones my solution press and hold the middle button and then switch in the mobile device for connecting,4.0
here are some points which i lovedpros min charge for hours is a blessing bass is better as compared to the old version build quality is good with buttons included getting about hrs of battery backup call quality is satisfactory comfortable for using hours continuously latency is very low ms which is very low and you will not feel any lag in voice while gamingcons quick switch button is skippedthese are the best neckband i,5.0
i purchased it basing on the rating i use it very sparingly still within month of purchase the volume button got broken because it is very thin the quality of rubber is very poor when you are connected to one device you cannot switch over to other device you have to disconnect first and have to connect to the other device which is time taking don t go for this poor quality product,1.0
let me first clearly put this the delivery from amazon is on time no complaint on the same the issue is with the product never anticipated such a poor product from op i purchased the product on th july received the product on th july it s unfortunate that i couldn t spare the time to test it completely in first few days to understand the product is not worth i could realize it after using for days after which i couldn t go for a return or refund there was too much of rattling noise even other parties complained about noise as suggested by amazon cs i went to nearest oneplus service center on a saturday they said that i have to come on monday friday between am pm and i have to make a prior appointment on call i tried to reach over call for an week never got anyone on call i went to service center directly then they told i have to take an advance token which i got for th aug finally on th august i could submit the product i was told that i ll be updated over call after weeks also there was no call so i had to call the help line as the service center phone was never available and i came to know that for accessories they never call back and my replacement is ready so went again got my replacement this time it worked for a while and showed up issues again so i called up helpline and went for a pickup service the pickup was prompt no issues after days i got the parcel too after opening i realized nothing was done simply they returned the same piece without any information when i called again they said i can submit again lost months of time without using the product months warranty also gone so much time invested in following up and running to service center it s frustrating i used to be huge fan of oneplus phones seems like the oneplus era has finished,1.0
product was really amazing when i started to use but over the past months it started to show issues like left ear not working and within this week the bluetooth connection is not getting done the product is not working never thought of experiencing such a bad issue that too within the warranty period i am gonna connect with the oneplus team hope they have an answer to this issue,1.0
there is a crackling sound during calls you can reset it but after one call crackling sound starts coming again so i got tired of resetting and decided to send it for repair sent the device for repair they sent me a new one in replacement same issue with new one also so buy only if you will not be using it for calls although sound quality while listening to music is good,1.0
this review might be long but it s honest these are one of the best in ear wireless earphones for the price out in the market right now i purchased this for my brother and later i got the same earphones for my birthday i also use a sony wi c priced around rs and apple airpods pro and i will be comparing the bullets wireless z bass edition with these two pros this one charges very quickly especially if you have a oneplus warp charger adapter i use a oneplus and these earphones charges to a in around mins the sony on the other hand takes around hours to get to full charge it pairs instantly as soon as you separate both the earpieces it pairs with the phone in under seconds it is similar to what happens with an iphone and airpods airpods pro to pause the music or video you just have to clip them both together which also turns off the earphones thus saving battery very lightweight and comfortable the earphones weigh just grams and while wearing them i don t actually feel it it also looks good when one wears it the sony earphones were heavy and sometimes uncomfortable the sound quality is very good it is actually better than the sony in terms of clarity and loudness i rarely have to raise the volume to the bass is decent i wouldn t say it s great even with the bass edition but considering the price the bass is pretty good ip water resistance means that i can use these earphones while working out or when i go out cycling cons it has a noticeable amount of latency even though oneplus advertises low latency of ms you can actually feel the latency while watching videos or listening to music the sony wi c is way better in terms of latency it s almost non existent while playing games and listening to music at the same time the music seems to break every now and then this did not happen with the sony wi c and this irritates me every time final verdict if your budget is around then don t look for anything more buy the oneplus bullets wireless z bass edition if you are willing to spend more then i would suggest you go for sony i have been a long time sony user and all sony earphones i have used has lasted at least years for me sony earphones are made in vietnam while oneplus bullets wireless z bass edition is made in china for me only time will tell how durable this earphone is but i ll surely be updating this review is anything goes wrong,4.0
for media playing activities like watching videos and listening to music it s fine the problem steps in when you make calls or receive one there is an unusual noise along with the speech that both people hears which degrades the audio quality very much i confirmed with a friend of mine who also has the same one plus bullets wireless neck band he addressed the same issue i started using the unit little late so i missed the product return window to all folks out there i suggest you to go for the realme ones or maybe boat for hazzle free calling for listening to music and playing games one plus ones is good battery backup is ok i don t use it continuously lasted me more than a day it s decent,2.0
just after weeks of the delivery the sound quality of the product degraded drastically i went to the official service center of oneplus near me there were around customers and of them had this bullets wireless z and had came to get repaired some had their one side of the earphones stopped working some had an issue with the microphone some had bluetooth issues and some were like me having issues with the sound quality this product is a total failure although some of the customers were getting a replacement which were in warranty and had unsolvable issues but it s always better to not buy a product which will cost your time and may be money also eventually even after a repair my earphones are still not performing as you would expect from a k earphones the issue still persists as i said it s a total failure oneplus is no longer a community driven company everyone knows what they become now ignore this earphones and find something else or wait for some time save some money and buy a better product though it would cost a bit more,1.0
it is wrong on part of amazon to club multiple products into one and project ratings together as one also when it is updated it should be sold as a different item if the features are considerably changed the ratings also become misleading here the previous version of this product had a smart switch it allowed you to toggel between two different phones devices e g you are listening to music from your laptop and receive a call on your mobile simple click that button and take the call now this button has been removed which is a big disappointment,4.0
the product is good overall battery the battery life is best it really gives hours charge with minutes charge it has fast charging facility for battery there is nothing to worry sound and bass it has high bass but i personally don t like it for the bass if you are a music lover you can feel the vocals and other instrumental sound are slightly distorted for the bass i say slightly not so high if you want a balanced audio stay away from it or you can use the regular edition but if you are a bass lover thats a perfect option for you and i feel a little crack audio while listening to music that s can be for my phone problem because when i connect it with my laptop there is no such problem so i think to return it there is no quick switch option in the bass edition that may be helpful for you to buying it,4.0
